ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	RID
8934	147_oldofperson	old (of person)	Atsi	Burmish_Atsi	maŋ²¹	m.a.ŋ.²¹	m a ŋ ²¹	zaiw1241	2112	24.193367	97.806689	1286	1286	FALSE	Huang1992 Hill2017		
8935	147_oldofperson	old (of person)	Bola	Burmish_Bola	mɔ̃∼³¹	m.ɔ̃.∼.³¹	m ɔ̃ ³¹	pela1242	2112	24.405004	98.234243	1286	1286	FALSE	Huang1992 Hill2017		
8936	147_oldofperson	old (of person)	Lashi	Burmish_Lashi	maŋ³³+tso⁵⁵	m.a.ŋ.³³.+.ts.o.⁵⁵	m a ŋ ³³ + ts o./o ⁵⁵	lash1243	2112	24.111512	98.311333	1286	1286	FALSE	Huang1992 Hill2017		
8937	147_oldofperson	old (of person)	Maru	Burmish_Maru	mɔ̃∼³⁵	m.ɔ̃.∼.³⁵	m ɔ̃ ³⁵	maru1249	2112	24.939981	99.83	1286	1286	FALSE	Huang1992 Hill2017		
8938	147_oldofperson	old (of person)	Xiandao	Burmish_Xiandao	mɔŋ³¹	m.ɔ.ŋ.³¹	m ɔ ŋ ³¹	xian1249	2112	24.494153	97.753173	1286	1286	FALSE	Huang1992 Hill2017		
9260	147_oldofperson	old (of person)	Bahing	Kiranti_Bahing	maisam	m.a.i.s.a.m	m a i s a m	bahi1252	2112	27.309472	86.430334	1379	1379	FALSE	Michailovsky1989		
9475	147_oldofperson	old (of person)	Lushai	Mizo_Lushai	tar	t.a.r	t a r	lush1249	2112	22.60535	92.629457	2051	2051	FALSE	Lorrain1940		
9476	147_oldofperson	old (of person)	Lushai	Mizo_Lushai	l̥ui	l̥.u.i	l̥ u i	lush1249	2112	22.60535	92.629457	1496	1496	FALSE	Lorrain1940		
9942	147_oldofperson	old (of person)	Beijing	Sinitic_Beijing	lɑo²¹⁴	l.ɑ.o.²¹⁴	l ɑ o./o ²¹⁴	beij1235	2112	39.909056	116.397422	1685	1685	FALSE	Lai2017FN		
9943	147_oldofperson	old (of person)	Guangzhou	Sinitic_Guangzhou	lou²³	l.o.u.²³	l o./o u ²³	guan1279	2112	23.131111	113.258099	1685	1685	FALSE	Lai2017FN		
9944	147_oldofperson	old (of person)	Chaozhou	Sinitic_Chaozhou	lau³⁵	l.a.u.³⁵	l a u ³⁵	chao1238	2112	23.657699	116.622317	1685	1685	TRUE	Lai2017FN		
9945	147_oldofperson	old (of person)	Longgang	Sinitic_Longgang	lau³²	l.a.u.³²	l a u ³²	hakk1236	2112	22.725545	114.243825	1685	1685	FALSE	Lai2017FN		
9946	147_oldofperson	old (of person)	Jieyang	Sinitic_Jieyang	lau³⁵	l.a.u.³⁵	l a u ³⁵	chao1239	2112	23.551122	116.373013	1685	1685	TRUE	Lai2017FN		
9947	147_oldofperson	old (of person)	Xingning	Sinitic_Xingning	lɑɔ²¹	l.ɑ.ɔ.²¹	l ɑ ɔ ²¹	hakk1236	2112	24.13674	115.732382	1685	1685	FALSE	Lai2017FN		
11098	147_oldofperson	old (of person)	Ukhrul	Naga_Ukhrul	kʰə+rɐr	kʰ.ə.+.r.ɐ.r	kʰ ə + r ɐ r	ukhr1238	2112	25.092617	94.37045	2051	2051	FALSE	Mortensen2012		
11529	147_oldofperson	old (of person)	Tangut	Tangut	nar	n.a.r	n a r	tang1334	2112	38.477453	106.285383	2051	2051	FALSE	Li1997		
11780	147_oldofperson	old (of person)	Mikir	Karbi	kesar, saru	s.à.r	s à/a r	karb1241	2112	25.735084	93.050494	10556	10556	FALSE	Walker1925 KonnerthFC GruessnerNoDate		
12018	147_oldofperson	old (of person)	Rabha	Rabha	bu+da	b.u.+.d.a	b u + d a	rabh1238	2112	25.820135	91.170064	10418	10418	FALSE	Joseph2007		
366	148_one	one	OldTibetan	Tibetan_Old_Tibetan	gtɕig	g.tɕ.i.g	g tɕ i g	clas1254	1493	30.027852	91.158704	302	302	FALSE	Huang1992		6048
367	148_one	one	Khaling	Kiranti_Khaling	tûːbʌ	t.ûː.b.ʌ	t ûː/uː b ʌ	khal1275	1493	27.390595	87.510016	302	302	FALSE	Jacques2017FN		
368	148_one	one	Limbu	Kiranti_Limbu	thik	tʰ.i.k	tʰ i k	limb1266	1493	27.272065	87.889909	302	302	FALSE	Jacques2017FN		6042
369	148_one	one	Japhug	rGyalrong_Japhug	ci	c.i	c i	japh1234	1493	32.207076	101.957636	302	302	FALSE	Jacques2015b		6038
370	148_one	one	Tangut	Tangut	lew¹	l.e.w.¹	l e w ¹	tang1334	1493	38.477453	106.285383	302	302	FALSE	Li1997		6051
687	148_one	one	Jingpho	Jingpho_Jingpho	lă⁵⁵ŋai⁵¹	l.ă.⁵⁵.◦.ŋ.a.i.⁵¹	l ă ⁵⁵ + ŋ a i ⁵¹	jing1260	1493	25.461826	97.329866	3043	3043	FALSE	Huang1992		6039
985	148_one	one	MotuoMenba	Bodic_Tshangla	thor	tʰ.o.r	tʰ o./o r	tsha1245	1493	29.325414	95.340883	1731	1731	FALSE	Huang1992		6045
1337	148_one	one	MaerkangrGyalrong	rGyalrong_Maerkang	kə tᴇk	k.ə._.t.ᴇ.k	k ə + t ᴇ/e k	situ1238	1493	31.868614	102.295293	302	302	FALSE	Huang1992		
1455	148_one	one	Lhasa	Tibetan_Lhasa	tɕi⁵²	tɕ.i.⁵²	tɕ i ⁵²	utsa1239	1493	29.653441	91.171493	302	302	FALSE	Huang1992		6056
1802	148_one	one	Daofu	rGyalrong_Daofu	ro	r.o	r o	horp1240	1493	30.975281	101.123742	302	302	FALSE	Huang1992		
2028	148_one	one	Dulong	Nungic_Dulong	tiʔ⁵⁵	t.i.ʔ.⁵⁵	t i ʔ ⁵⁵	drun1238	1493	27.749017	98.691868	302	302	FALSE	Huang1992		6033
2130	148_one	one	Batang	Tibetan_Batang	tɕiʔ⁵³	tɕ.i.ʔ.⁵³	tɕ i ʔ ⁵³	kham1282	1493	30.00795	99.111944	302	302	FALSE	Huang1992		6055
2210	148_one	one	Alike	Tibetan_Alike	ɣcçək	ɣ.cç.ə.k	ɣ cç ə k	amdo1237	1493	38.318508	92.839938	302	302	FALSE	Huang1992		6054
3020	148_one	one	Xiahe	Tibetan_Xiahe	htɕəχ	h.tɕ.ə.χ	h tɕ ə χ	amdo1237	1493	35.210549	102.524979	302	302	FALSE	Huang1992		
3131	148_one	one	Zhaba	Qiangic_Zhaba	tɛ⁵⁵	t.ɛ.⁵⁵	t ɛ ⁵⁵	zhab1238	1493	30.538892	101.058397	302	302	FALSE	Huang1992		6061
3351	148_one	one	DarangTaraon	Deng_Darang_Taraon	khɯn⁵⁵	kh.ɯ.n.⁵⁵	kʰ ɯ n ⁵⁵	diga1241	1493	28.657986	97.469136	2658	2658	FALSE	Huang1992		6032
3383	148_one	one	Lisu	Loloish_Lisu	thi³¹	th.i.³¹	tʰ i ³¹	lisu1250	1493	25.950046	98.848486	302	302	FALSE	Huang1992		6043
3410	148_one	one	Bokar	Tani_Bokar	a ken	a.+.k.e.n	a + k e n	boka1249	1493	27.554547	93.15717	2658	2658	FALSE	Huang1992		6026
3968	148_one	one	Yidu	Deng_Yidu	khɯn⁵⁵ge⁵⁵	kh.ɯ.n.⁵⁵.◦.g.e.⁵⁵	kʰ ɯ n ⁵⁵ + g e ⁵⁵	idum1241	1493	29.448172	95.650179	2658	2658	FALSE	Huang1992		6060
4749	148_one	one	OldChinese	Sinitic_Old_Chinese	*ʔi[t]	ʔ.i.t	ʔ i t	oldc1244	1493	34.101745	108.777868	1686	1686	FALSE	Baxter2014		6047
4907	148_one	one	OldBurmese	Burmish_Old_Burmese	tac	t.a.c	t a c	oldb1235	1493	21.624974	97.126742	302	302	FALSE	Hill2017		6046
5300	148_one	one	WobziKhroskyabs	Khroskyabs_Wobzi	rɑ̂ɣ	r.ɑ̂.ɣ	r ɑ̂ ɣ	eree1240	1493	31.62758	101.427999	302	302	FALSE	Lai2017		6058
5549	148_one	one	Chepang	Chepang_Chepang	jat	j.a.t	j a t	chep1245	1493	27.785164	84.908801	1686	1686	FALSE	Caughley2000		6030
5550	148_one	one	Chepang	Chepang_Chepang	ja(ʔ)	j.a.(.ʔ.)	j a ʔ	chep1245	1493	27.785164	84.908801	1686	1686	FALSE	Caughley2000		6031
5787	148_one	one	Garo	Garo_Garo	sa	s.a	s a	garo1247	1493	25.504744	90.333226	3988	3988	FALSE	Burling2003		6034
5996	148_one	one	Thulung	Kiranti_Thulung	koː	k.oː	k oː	thul1246	1493	27.534944	87.609608	1380	1380	FALSE	Allen1975		6053
6338	148_one	one	Hakha	Chin_Hakha	pakʰat	p.a.kʰ.a.t	p a kʰ a t	haka1240	1493	22.870089	92.820021	28	28	FALSE	VanBik2014		6035
6665	148_one	one	Bunan	TibetoKinauri_Bunan	tiki	t.i.k.i	t i k i	gahr1239	1493	32.554766	77.076283	302	302	FALSE	Widmer2014		6027
6748	148_one	one	Byangsi	TibetoKinauri_Byangsi	tigɛ	t.i.g.ɛ	t i g ɛ	byan1241	1493	29.583838	80.22309	302	302	FALSE	Sharma2003a		6028
6971	148_one	one	Rongpo	Tibeto_Kinauri_Rongpo	tig	t.i.g	t i g	rong1264	1493	30.530044	79.569987	302	302	FALSE	Sharma2003		
7193	148_one	one	Kulung	Kiranti_Kulung	i:bum	i:.b.u.m	iː b u m	kulu1253	1493	27.690037	86.910944	636	636	FALSE	Tolsma1999		6040
7520	148_one	one	Bantawa	Kiranti_Bantawa	ɨk	ɨ.k	ɨ k	bant1281	1493	27.117894	87.049995	117	117	FALSE	Jongens2009		
8241	148_one	one	Rangoon	Burmish_Rangoon	tiʔ⁴	t.i.ʔ.⁴	t i ʔ ⁴	nucl1310	1493	16.874207	96.190785	302	302	FALSE	Huang1992 Hill2017		6050
8942	148_one	one	Achang	Burmish_Achang	ta³¹	t.a.³¹	t a ³¹	acha1249	1493	24.466605	97.89503	302	302	FALSE	Huang1992 Hill2017		6024
8943	148_one	one	Atsi	Burmish_Atsi	lă²¹	l.ă.²¹	l ă ²¹	zaiw1241	1493	24.193367	97.806689	302	302	FALSE	Huang1992 Hill2017		
8944	148_one	one	Bola	Burmish_Bola	ta³¹	t.a.³¹	t a ³¹	pela1242	1493	24.405004	98.234243	302	302	FALSE	Huang1992 Hill2017		
8945	148_one	one	Lashi	Burmish_Lashi	ta³¹	t.a.³¹	t a ³¹	lash1243	1493	24.111512	98.311333	302	302	FALSE	Huang1992 Hill2017		6041
8946	148_one	one	Maru	Burmish_Maru	ta³¹	t.a.³¹	t a ³¹	maru1249	1493	24.939981	99.83	302	302	FALSE	Huang1992 Hill2017		
8948	148_one	one	Xiandao	Burmish_Xiandao	ta³¹	t.a.³¹	t a ³¹	xian1249	1493	24.494153	97.753173	302	302	FALSE	Huang1992 Hill2017		
9261	148_one	one	Bahing	Kiranti_Bahing	koŋ	k.o.ŋ	k o./o ŋ	bahi1252	1493	27.309472	86.430334	1380	1380	FALSE	Michailovsky1989		
9948	148_one	one	Beijing	Sinitic_Beijing	ji⁵⁵	j.i.⁵⁵	j i ⁵⁵	beij1235	1493	39.909056	116.397422	1686	1686	FALSE	Lai2017FN		6025
9949	148_one	one	Guangzhou	Sinitic_Guangzhou	jɐt⁵	j.ɐ.t.⁵	j ɐ t ⁵	guan1279	1493	23.131111	113.258099	1686	1686	FALSE	Lai2017FN		
9950	148_one	one	Chaozhou	Sinitic_Chaozhou	tsɛk²	ts.ɛ.k.²	ts ɛ k ²	chao1238	1493	23.657699	116.622317	1687	1687	FALSE	Lai2017FN		6029
9951	148_one	one	Longgang	Sinitic_Longgang	jɪt³	j.ɪ.t.³	j ɪ t ³	hakk1236	1493	22.725545	114.243825	1686	1686	FALSE	Lai2017FN		
9952	148_one	one	Jieyang	Sinitic_Jieyang	tsɛk²	ts.ɛ.k.²	ts ɛ k ²	chao1239	1493	23.551122	116.373013	1687	1687	FALSE	Lai2017FN		
9953	148_one	one	Xingning	Sinitic_Xingning	ʐɿʔ²	ʐ.ɿ.ʔ.²	ʐ ɿ ʔ ²	hakk1236	1493	24.13674	115.732382	1686	1686	FALSE	Lai2017FN		6059
11099	148_one	one	Ukhrul	Naga_Ukhrul	ʔa+kʰa	ʔ.a.+.kʰ.a	ʔ a + kʰ a	ukhr1238	1493	25.092617	94.37045	3331	3331	FALSE	Mortensen2012		6057
11302	148_one	one	Hayu	Kiranti_Hayu	kolu	k.o.l.u	k o./o l u	wayu1241	1493	27.302102	86.099009	1380	1380	FALSE	Michailovsky1989a		6036
11303	148_one	one	Hayu	Kiranti_Hayu	koŋpu	k.o.ŋ.p.u	k o./o ŋ p u	wayu1241	1493	27.302102	86.099009	1380	1380	FALSE	Michailovsky1989a		6037
11621	148_one	one	Tangut	Tangut	gjɨ	g.jɨ	g j ɨ	tang1334	1493	38.477453	106.285383	1249	1249	FALSE	Li1997		6052
11682	148_one	one	Mikir	Karbi	isi	i.s.ī	i s iː	karb1241	1493	25.735084	93.050494	10419	10419	FALSE	Walker1925 KonnerthFC GruessnerNoDate		6044
11986	148_one	one	Rabha	Rabha	gó+sa	g.ó.+.s.a	g ó/o + s a	rabh1238	1493	25.820135	91.170064	3988	3988	FALSE	Joseph2007		6049
913	150_outside	outside	Jingpho	Jingpho_Jingpho	ʃiŋ³¹kan³¹	ʃ.i.ŋ.³¹.◦.k.a.n.³¹	ʃ i ŋ ³¹ + k a n ³¹	jing1260	762	25.461826	97.329866	337	337	FALSE	Huang1992		6123
951	150_outside	outside	MotuoMenba	Bodic_Tshangla	tɕhi	tɕh.i	tɕʰ i	tsha1245	762	29.325414	95.340883	267	267	TRUE	Huang1992		6128
1441	150_outside	outside	Lhasa	Tibetan_Lhasa	tɕhi⁵⁵lo⁵²	tɕʰ.i.⁵⁵.◦.l.o.⁵²	tɕʰ i ⁵⁵ + l o./o ⁵²	utsa1239	762	29.653441	91.171493	267	267	FALSE	Huang1992		6138
1777	150_outside	outside	Daofu	rGyalrong_Daofu	phi su	pʰ.i.+.s.u	pʰ i + s u	horp1240	762	30.975281	101.123742	267	267	TRUE	Huang1992		
2362	150_outside	outside	Dulong	Nungic_Dulong	kɔ⁵⁵pɑʔ⁵⁵	k.ɔ.⁵⁵.+.p.ɑ.ʔ.⁵⁵	k ɔ ⁵⁵ + p ɑ ʔ ⁵⁵	drun1238	762	27.749017	98.691868	1925	1925	FALSE	Huang1992		6118
2631	150_outside	outside	Zhaba	Qiangic_Zhaba	nu³³pi⁵⁵	n.u.³³.◦.p.i.⁵⁵	n u ³³ + p i ⁵⁵	zhab1238	762	30.538892	101.058397	2260	2260	FALSE	Huang1992		6144
2650	150_outside	outside	Yidu	Deng_Yidu	kɑŋ⁵⁵ bɑŋ⁵⁵	k.ɑ.ŋ.⁵⁵._.b.ɑ.ŋ.⁵⁵	k ɑ ŋ ⁵⁵ + b ɑ ŋ ⁵⁵	idum1241	762	29.448172	95.650179	2274	2274	FALSE	Huang1992		6143
2669	150_outside	outside	DarangTaraon	Deng_Darang_Taraon	ɑ³¹bɯŋ⁵⁵	ɑ.³¹.◦.b.ɯ.ŋ.⁵⁵	ɑ ³¹ + b ɯ ŋ ⁵⁵	diga1241	762	28.657986	97.469136	2274	2274	FALSE	Huang1992		6117
2678	150_outside	outside	MaerkangrGyalrong	rGyalrong_Maerkang	wu phji	w.u._.ph.j.i	w u + pʰ j i	situ1238	762	31.868614	102.295293	267	267	TRUE	Huang1992		
3008	150_outside	outside	Xiahe	Tibetan_Xiahe	ɕən tso	ɕ.ə.n._.ts.o	ɕ ə n + ts o	amdo1237	762	35.210549	102.524979	267	267	FALSE	Huang1992		
3010	150_outside	outside	Batang	Tibetan_Batang	ɕhe⁵³	ɕʰ.e.⁵³	ɕʰ e ⁵³	kham1282	762	30.00795	99.111944	267	267	FALSE	Huang1992		6137
3370	150_outside	outside	Lisu	Loloish_Lisu	bɑ³³si³³	b.ɑ.³³.◦.s.i.³³	b ɑ ³³ + s i ³³	lisu1250	762	25.950046	98.848486	2666	2666	FALSE	Huang1992		6125
3396	150_outside	outside	Bokar	Tani_Bokar	a ju	a.+.j.u	a + j u	boka1249	762	27.554547	93.15717	2679	2679	FALSE	Huang1992		6112
3409	150_outside	outside	Lhasa	Tibetan_Lhasa	tɕhi⁵⁵	tɕʰ.i.⁵⁵	tɕʰ i ⁵⁵	utsa1239	762	29.653441	91.171493	267	267	FALSE	Huang1992		6139
3988	150_outside	outside	Alike	Tibetan_Alike	wɕən so	w.ɕ.ə.n._.s.o	w ɕ ə n + s o	amdo1237	762	38.318508	92.839938	267	267	FALSE	Huang1992		6136
4227	150_outside	outside	Japhug	rGyalrong_Japhug	ɯpɕi	ɯ.p.ɕ.i	ɯ p ɕ i	japh1234	762	32.207076	101.957636	267	267	TRUE	Jacques2015b		6122
4466	150_outside	outside	Khaling	Kiranti_Khaling	pakhʌ	p.a.kh.ʌ	p a kʰ ʌ	khal1275	762	27.390595	87.510016	637	637	FALSE	Jacques2017FN		
4751	150_outside	outside	OldChinese	Sinitic_Old_Chinese	*[ŋ]ʷˤa[t]-s	ŋʷˤ.a.t.+.s	ŋʷˤ a t + s	oldc1244	762	34.101745	108.777868	1688	1688	FALSE	Baxter2014		6130
4908	150_outside	outside	OldBurmese	Burmish_Old_Burmese	ʔa◦praṅ	ʔ.a.◦.p.r.a.ṅ	ʔ a + p r a ṅ/n	oldb1235	762	21.624974	97.126742	1258	1258	FALSE	Hill2017		6129
5302	150_outside	outside	WobziKhroskyabs	Khroskyabs_Wobzi	bjǽ	b.j.ǽ	b j ǽ/æ	eree1240	762	31.62758	101.427999	3765	3765	FALSE	Lai2017		6141
5552	150_outside	outside	Chepang	Chepang_Chepang	bajh+rə	b.a.j.h.+.r.ə	b a j h + r ə	chep1245	762	27.785164	84.908801	3864	3864	TRUE	Caughley2000		6116
5789	150_outside	outside	Garo	Garo_Garo	haʔ+ga+te	h.a.ʔ.+.g.a.+.t.e	h a ʔ + g a + t e	garo1247	762	25.504744	90.333226	3990	3990	FALSE	Burling2003		6119
5932	150_outside	outside	OldTibetan	Tibetan_Old_Tibetan	pʰji	pʰ.j.i	pʰ j i	clas1254	762	30.027852	91.158704	267	267	FALSE	Huang1992		6131
5997	150_outside	outside	Thulung	Kiranti_Thulung	pakhalam	p.a.kh.a.l.a.m	p a kʰ a l a m	thul1246	762	27.534944	87.609608	637	637	FALSE	Allen1975		6135
6340	150_outside	outside	Hakha	Chin_Hakha	leŋah	l.e.ŋ.a.h	l e ŋ a h	haka1240	762	22.870089	92.820021	30	30	FALSE	VanBik2014		6120
6621	150_outside	outside	Bunan	TibetoKinauri_Bunan	pʰilak	pʰ.i.l.a.k	pʰ i l a k	gahr1239	762	32.554766	77.076283	267	267	TRUE	Widmer2014		6113
6749	150_outside	outside	Byangsi	TibetoKinauri_Byangsi	paŋpʰan	p.a.ŋ.pʰ.a.n	p a ŋ pʰ a n	byan1241	762	29.583838	80.22309	358	358	FALSE	Sharma2003a		6114
6972	150_outside	outside	Rongpo	Tibeto_Kinauri_Rongpo	dagar	d.a.g.a.r	d a g a r	rong1264	762	30.530044	79.569987	490	490	FALSE	Sharma2003		
7194	150_outside	outside	Kulung	Kiranti_Kulung	pakʰa	p.a.kʰ.a	p a kʰ a	kulu1253	762	27.690037	86.910944	637	637	FALSE	Tolsma1999		6124
7521	150_outside	outside	Bantawa	Kiranti_Bantawa	buŋk͏ʰa	b.u.ŋ.k͏ʰ.a	b u ŋ kʰ a	bant1281	762	27.117894	87.049995	820	820	FALSE	Jongens2009		
8480	150_outside	outside	Maru	Burmish_Maru	və̆³¹+kauŋ³⁵	v.ə̆.³¹.+.k.a.u.ŋ.³⁵	v ə̆ ³¹ + k a u ŋ ³⁵	maru1249	762	24.939981	99.83	1227	1227	FALSE	Huang1992 Hill2017		
8517	150_outside	outside	Atsi	Burmish_Atsi	ʃiŋ²¹+ka̰n²¹	ʃ.i.ŋ.²¹.+.k.a̰.n.²¹	ʃ i ŋ ²¹ + k a̰ n ²¹	zaiw1241	762	24.193367	97.806689	1185	1185	FALSE	Huang1992 Hill2017		
8624	150_outside	outside	Xiandao	Burmish_Xiandao	a³¹+noʔ⁵⁵	a.³¹.+.n.o.ʔ.⁵⁵	a ³¹ + n o./o ʔ ⁵⁵	xian1249	762	24.494153	97.753173	1218	1218	FALSE	Huang1992 Hill2017		
8667	150_outside	outside	Bola	Burmish_Bola	və̆³¹+kauŋ³¹	v.ə̆.³¹.+.k.a.u.ŋ.³¹	v ə̆ ³¹ + k a u ŋ ³¹	pela1242	762	24.405004	98.234243	1227	1227	FALSE	Huang1992 Hill2017		
8729	150_outside	outside	Achang	Burmish_Achang	a³¹+nɔk⁵⁵	a.³¹.+.n.ɔ.k.⁵⁵	a ³¹ + n ɔ k ⁵⁵	acha1249	762	24.466605	97.89503	1218	1218	FALSE	Huang1992 Hill2017		6109
8809	150_outside	outside	Rangoon	Burmish_Rangoon	ɑ⁵³+pjĩ∼²²	ɑ.⁵³.+.p.j.ĩ.∼.²²	ɑ ⁵³ + p j ĩ ²²	nucl1310	762	16.874207	96.190785	1258	1258	FALSE	Huang1992 Hill2017		6133
9262	150_outside	outside	Bahing	Kiranti_Bahing	wareŋ	w.a.r.e.ŋ	w a r e ŋ	bahi1252	762	27.309472	86.430334	1381	1381	FALSE	Michailovsky1989		
9477	150_outside	outside	Lushai	Mizo_Lushai	pâwnah	p.âw.n.a.h	p â/a w n a h	lush1249	762	22.60535	92.629457	1497	1497	FALSE	Lorrain1940		6126
9954	150_outside	outside	Beijing	Sinitic_Beijing	ʋæi⁵¹tʰou⁰	ʋ.æ.i.⁵¹.tʰ.o.u.⁰	ʋ æ i ⁵¹ tʰ o./o u ⁰	beij1235	762	39.909056	116.397422	1688	1688	FALSE	Lai2017FN		6110
9955	150_outside	outside	Beijing	Sinitic_Beijing	ʋæi⁵¹pir/an⁰	ʋ.æ.i.⁵¹.p.i.r/a.n.⁰	ʋ æ i ⁵¹ p i r/a n ⁰	beij1235	762	39.909056	116.397422	1688	1688	FALSE	Lai2017FN		6111
9956	150_outside	outside	Guangzhou	Sinitic_Guangzhou	ŋɔi²²pin²²	ŋ.ɔ.i.²².p.i.n.²²	ŋ ɔ i ²² p i n ²²	guan1279	762	23.131111	113.258099	1688	1688	FALSE	Lai2017FN		
9957	150_outside	outside	Chaozhou	Sinitic_Chaozhou	ŋua¹¹kʰau⁵³	ŋ.u.a.¹¹.kʰ.a.u.⁵³	ŋ u a ¹¹ kʰ a u ⁵³	chao1238	762	23.657699	116.622317	1688	1688	FALSE	Lai2017FN		6115
9958	150_outside	outside	Longgang	Sinitic_Longgang	tsʰʊt³mɛn⁵⁵	tsʰ.ʊ.t.³.m.ɛ.n.⁵⁵	tsʰ ʊ t ³ m ɛ n ⁵⁵	hakk1236	762	22.725545	114.243825	1689	1689	FALSE	Lai2017FN		
9959	150_outside	outside	Jieyang	Sinitic_Jieyang	ŋua¹¹kʰau³¹	ŋ.u.a.¹¹.kʰ.a.u.³¹	ŋ u a ¹¹ kʰ a u ³¹	chao1239	762	23.551122	116.373013	1688	1688	FALSE	Lai2017FN		
9960	150_outside	outside	Xingning	Sinitic_Xingning	lo³³pɔɛ⁵³	l.o.³³.p.ɔ.ɛ.⁵³	l o./o ³³ p ɔ ɛ ⁵³	hakk1236	762	24.13674	115.732382	1690	1690	FALSE	Lai2017FN		6142
9961	150_outside	outside	Jieyang	Sinitic_Jieyang	ŋua¹¹pãĩ∼⁵⁵	ŋ.u.a.¹¹.p.ã.ĩ.∼.⁵⁵	ŋ u a ¹¹ p ã ĩ ⁵⁵	chao1239	762	23.551122	116.373013	1688	1688	FALSE	Lai2017FN		
11100	150_outside	outside	Ukhrul	Naga_Ukhrul	ʔa+jar	ʔ.a.+.j.a.r	ʔ a + j a r	ukhr1238	762	25.092617	94.37045	2052	2052	FALSE	Mortensen2012		6140
11304	150_outside	outside	Hayu	Kiranti_Hayu	toŋma	t.o.ŋ.m.a	t o./o ŋ m a	wayu1241	762	27.302102	86.099009	2174	2174	FALSE	Michailovsky1989a		6121
11546	150_outside	outside	Tangut	Tangut	djɨr	d.j.ɨ.r	d j ɨ r	tang1334	762	38.477453	106.285383	10562	10562	FALSE	Li1997		6134
11805	150_outside	outside	Mikir	Karbi	ingtan	h.ò.ng	h ò/o ng	karb1241	762	25.735084	93.050494	10532	10532	FALSE	Walker1925 KonnerthFC GruessnerNoDate		6127
11981	150_outside	outside	Rabha	Rabha	ba+ziŋ	b.a.+.z.i.ŋ	b a + z i ŋ	rabh1238	762	25.820135	91.170064	10533	10533	FALSE	Joseph2007		6132
385	158_red	red	OldTibetan	Tibetan_Old_Tibetan	dmar-	d.m.a.r.◦	d m a r +	clas1254	156	30.027852	91.158704	1088	1088	FALSE	Huang1992		6513
386	158_red	red	Khaling	Kiranti_Khaling	ɦalalâm	ɦ.a.l.a.l.â.m	ɦ a l a l â/a m	khal1275	156	27.390595	87.510016	638	638	FALSE	Jacques2017FN		
387	158_red	red	Limbu	Kiranti_Limbu	hɛt	h.ɛ.t	h ɛ t	limb1266	156	27.272065	87.889909	3413	3413	FALSE	Jacques2017FN		6503
388	158_red	red	Japhug	rGyalrong_Japhug	ɣɯrni	ɣ.ɯ.r.n.i	ɣ ɯ r n i	japh1234	156	32.207076	101.957636	1306	1306	FALSE	Jacques2015b		6498
389	158_red	red	Tangut	Tangut	njij¹	n.j.i.j.¹	n j i j ¹	tang1334	156	38.477453	106.285383	1306	1306	FALSE	Li1997		6516
630	158_red	red	Jingpho	Jingpho_Jingpho	khje³³	kh.j.e.³³	kʰ j e ³³	jing1260	156	25.461826	97.329866	3712	3712	FALSE	Huang1992		6499
1040	158_red	red	MotuoMenba	Bodic_Tshangla	tsa lo	ts.a._.l.o	ts a + l o	tsha1245	156	29.325414	95.340883	562	562	FALSE	Huang1992		6507
1293	158_red	red	Daofu	rGyalrong_Daofu	gɛ ngi	g.ɛ.+.n.g.i	g ɛ + n g i	horp1240	156	30.975281	101.123742	911	911	FALSE	Huang1992		
1397	158_red	red	MaerkangrGyalrong	rGyalrong_Maerkang	kə wu rnᴇ	k.ə._.w.u._.r.n.ᴇ	k ə + w u + r n ᴇ/e	situ1238	156	31.868614	102.295293	1306	1306	FALSE	Huang1992		
1491	158_red	red	Lhasa	Tibetan_Lhasa	maː⁵⁵po⁵⁵	m.aː.⁵⁵.◦.p.o.⁵⁵	m aː ⁵⁵ + p o./o ⁵⁵	utsa1239	156	29.653441	91.171493	1088	1088	FALSE	Huang1992		6520
2071	158_red	red	Dulong	Nungic_Dulong	ɕɑ·ŋ⁵³	ɕ.ɑː.ŋ.⁵³	ɕ ɑː ŋ ⁵³	drun1238	156	27.749017	98.691868	1581	1581	FALSE	Huang1992		6494
2094	158_red	red	Daofu	rGyalrong_Daofu	ngi ngi	n.g.i.+.n.g.i	n g i + n g i	horp1240	156	30.975281	101.123742	911	911	FALSE	Huang1992		
2181	158_red	red	Batang	Tibetan_Batang	mɑ⁵⁵mɑ⁵⁵	m.ɑ.⁵⁵.◦.m.ɑ.⁵⁵	m ɑ ⁵⁵ + m ɑ ⁵⁵	kham1282	156	30.00795	99.111944	1088	1088	FALSE	Huang1992		6519
3059	158_red	red	Xiahe	Tibetan_Xiahe	hma ro	h.m.a._.r.o	h m a + r o	amdo1237	156	35.210549	102.524979	1088	1088	FALSE	Huang1992		
3439	158_red	red	Lisu	Loloish_Lisu	si³¹	s.i.³¹	s i ³¹	lisu1250	156	25.950046	98.848486	2709	2709	FALSE	Huang1992		6504
