ID	RID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LOAN	COGID	NOTE	ALIGNMENT
6251	6251	153_toplay	to play	Bunan	Bunan	kjor	k.j.o.r	k j o./o r	gahr1239	1413	32.554766	77.076283		FALSE	2901		
6252	6252	153_toplay	to play	Byangsi	Byangsi	laŋmo	l.a.ŋ.m.o	l a ŋ m o	byan1241	1413	29.583838	80.22309		FALSE	3371		
6253	6253	153_toplay	to play	Chaozhou	Chaozhou Chinese	sŋ̍∼⁵³	s.ŋ̍.∼.⁵³	s ŋ̍ ⁵³	chao1238	1413	23.657699	116.622317		FALSE	1946		
6254	6254	153_toplay	to play	Chepang	Chepang	ges	g.e.s	g e s	chep1245	1413	27.785164	84.908801		FALSE	3866		
6255	6255	153_toplay	to play	Chepang	Chepang	kʰrjaw	kʰ.r.j.a.w	kʰ r j a w	chep1245	1413	27.785164	84.908801		FALSE	3867		
6256	6256	153_toplay	to play	DarangTaraon	Darang Taraon	ɹoŋ⁵⁵ gɑ³¹jɑ³¹	ɹ.o.ŋ.⁵⁵._.g.ɑ.³¹.◦.j.ɑ.³¹	ɹ o./o ŋ ⁵⁵ + g ɑ ³¹ + j ɑ ³¹	diga1241	1413	28.657986	97.469136		FALSE	2387		
6257	6257	153_toplay	to play	Dulong	Dulong	ɑ³¹gɑn⁵³	ɑ.³¹.+.g.ɑ.n.⁵³	ɑ ³¹ + g ɑ n ⁵³	drun1238	1413	27.749017	98.691868		FALSE	3024		
6258	6258	153_toplay	to play	Garo	Garo	kalʔ+a	k.a.l.ʔ.+.a	k a l ʔ + a	garo1247	1413	25.504744	90.333226		FALSE	3992		
6259	6259	153_toplay	to play	Hakha	Hakha	ch/tsʰuih	ch/tsʰ.u.i.h	ch/tsʰ u i h	haka1240	1413	22.870089	92.820021		FALSE	33		
6260	6260	153_toplay	to play	Hayu	Hayu	top	t.o.p	t o./o p	wayu1241	1413	27.302102	86.099009		FALSE	2240		
6261	6261	153_toplay	to play	Japhug	Japhug	anɯɣro	a.n.ɯ.ɣ.r.o	a n ɯ ɣ r o	japh1234	1413	32.207076	101.957636		FALSE	3258		
6262	6262	153_toplay	to play	Jingpho	Jingpho	kă³¹sup⁵⁵tʃa̱i³³	k.ă.³¹.◦.s.u.p.⁵⁵.◦.tʃ.a̱.i.³³	k ă ³¹ + s u p ⁵⁵ + tʃ a̠ i ³³	jing1260	1413	25.461826	97.329866		FALSE	2568		
6263	6263	153_toplay	to play	Kulung	Kulung	lǝma	l.ǝ.m.a	l ə m a	kulu1253	1413	27.690037	86.910944		FALSE	723		
6264	6264	153_toplay	to play	Lashi	Lashi	lṵː³³	l.ṵː.³³	l ṵː ³³	lash1243	1413	24.111512	98.311333		FALSE	1294		
6265	6265	153_toplay	to play	Limbu	Limbu	ca+	c.a.+	c a +	limb1266	1413	27.272065	87.889909		FALSE	3518		
6266	6266	153_toplay	to play	Lisu	Lisu	kɑ³⁵	k.ɑ.³⁵	k ɑ ³⁵	lisu1250	1413	25.950046	98.848486		FALSE	2461		
6267	6267	153_toplay	to play	Lushai	Mizo (Lushai)	infiam	i.n.f.i.a.m	i n f i a m	lush1249	1413	22.60535	92.629457		FALSE	3461		
6268	6268	153_toplay	to play	Mikir	Karbi (Mikir)	chelem, jui	j.ùi	j ùi/ui	karb1241	1413	25.735084	93.050494		FALSE	10420		
6269	6269	153_toplay	to play	MotuoMenba	Tshangla	me ʔa	m.e._.ʔ.a	m e + ʔ a	tsha1245	1413	29.325414	95.340883		FALSE	2360		
6270	6270	153_toplay	to play	OldBurmese	Old Burmese	ka+cāḥ	k.a.+.c.ā.ḥ	k a + c ā/aː h	oldb1235	1413	21.624974	97.126742		FALSE	1030		
6271	6271	153_toplay	to play	OldChinese	Old Chinese	*[ŋ]ˤo[n]-s	ŋˤ.o.n.+.s	ŋˤ o./o n + s	oldc1244	1413	34.101745	108.777868		FALSE	1944		
6272	6272	153_toplay	to play	OldTibetan	Old Tibetan	rtse	r.ts.e	r ts e	clas1254	1413	30.027852	91.158704		FALSE	1448		
6273	6273	153_toplay	to play	Rabha	Rabha	kʰer	kʰ.e.r	kʰ e r	rabh1238	1413	25.820135	91.170064		FALSE	3992		
6274	6274	153_toplay	to play	Rangoon	Rangoon Burmese	kɑ⁵³+sɑ⁵³	k.ɑ.⁵³.+.s.ɑ.⁵³	k ɑ ⁵³ + s ɑ ⁵³	nucl1310	1413	16.874207	96.190785		FALSE	1030		
6275	6275	153_toplay	to play	Tangut	Tangut	u	u	u	tang1334	1413	38.477453	106.285383		FALSE	4149		
6276	6276	153_toplay	to play	Thulung	Thulung	tsamsit	ts.a.m.s.i.t	ts a m s i t	thul1246	1413	27.534944	87.609608		FALSE	4150		
6277	6277	153_toplay	to play	Alike	Alike Tibetan	rtse	r.ts.e	r ts e	amdo1237	1413	38.318508	92.839938		FALSE	1448		
6278	6278	153_toplay	to play	Batang	Batang Tibetan	tse⁵⁵mᴜ⁵³jeʔ²³¹	ts.e.⁵⁵.◦.m.ᴜ.⁵³.◦.j.e.ʔ.²³¹	ts e ⁵⁵ + m u ⁵³ + j e ʔ ²³¹	kham1282	1413	30.00795	99.111944		FALSE	1448		
6279	6279	153_toplay	to play	Lhasa	Lhasa Tibetan	tse⁵⁵mo⁵⁵ tse⁵⁵	ts.e.⁵⁵.◦.m.o.⁵⁵._.ts.e.⁵⁵	ts e ⁵⁵ + m o./o ⁵⁵ + ts e ⁵⁵	utsa1239	1413	29.653441	91.171493		FALSE	1448		
6280	6280	153_toplay	to play	Lhasa	Lhasa Tibetan	tse⁵⁵	ts.e.⁵⁵	ts e ⁵⁵	utsa1239	1413	29.653441	91.171493		FALSE	1448		
6281	6281	153_toplay	to play	Ukhrul	Ukhrul	kʰə+ŋə+rew	kʰ.ə.+.ŋ.ə.+.r.e.w	kʰ ə + ŋ ə + r e w	ukhr1238	1413	25.092617	94.37045		FALSE	2136		
6282	6282	153_toplay	to play	WobziKhroskyabs	Wobzi Khroskyabs	mbjavlâ	m.b.j.a.v.l.â	m b j a v l â/a	eree1240	1413	31.62758	101.427999		FALSE	3766		
6283	6283	153_toplay	to play	Xingning	Xingning Chinese	kɑɔ²¹	k.ɑ.ɔ.²¹	k ɑ ɔ ²¹	hakk1236	1413	24.13674	115.732382		FALSE	1948		
6284	6284	153_toplay	to play	Yidu	Yidu	e⁵⁵ɹoŋ⁵⁵gɑ³¹	e.⁵⁵.◦.ɹ.o.ŋ.⁵⁵.◦.g.ɑ.³¹	e ⁵⁵ + ɹ o./o ŋ ⁵⁵ + g ɑ ³¹	idum1241	1413	29.448172	95.650179		FALSE	3031		
6285	6285	153_toplay	to play	Zhaba	Zhaba	cçha³³ ʐa⁵⁵	cçh.a.³³._.ʐ.a.⁵⁵	cçʰ a ³³ + ʐ a ⁵⁵	zhab1238	1413	30.538892	101.058397		FALSE	29732		
6286	6286	154_topull	to pull	BuluPuroik	Bulu Puroik	rui	rui	r u j	bulu1255	1455	27.452241	92.44563		FALSE	1229		
6287	6287	154_topull	to pull	DikhyangBugun	Dikhyang Bugun	ri	ri	r i	dikh1234	1455	27.320666	92.455119		FALSE	1229		
6288	6288	154_topull	to pull	Khispi	Khispi	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	lish1235	1455	27.378042	92.223221		FALSE	1230		
6289	6289	154_topull	to pull	Duhumbi	Duhumbi	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	chug1252	1455	27.416112	92.212034		FALSE	1230		
6290	6290	154_topull	to pull	Khoina	Khoina	ʈʂʰɛŋ	ʈʂʰɛŋ	ʈʂʰ ɛ ŋ	khoi1253	1455	27.334981	92.52994		FALSE	1230		
6291	6291	154_topull	to pull	Khoitam	Khoitam	tɕʰɛŋ	tɕʰɛŋ	tɕʰ ɛ ŋ	khoi1252	1455	27.327487	92.439455		FALSE	1230		
6292	6292	154_topull	to pull	Rahung	Rahung	tɕʰɛŋ	tɕʰɛŋ	tɕʰ ɛ ŋ	rahu1234	1455	27.310778	92.395028		FALSE	1230		
6293	6293	154_topull	to pull	Rupa	Rupa	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	rupa1234	1455	27.203065	92.398757		FALSE	1230		
6294	6294	154_topull	to pull	Shergaon	Shergaon	kʰɛŋ	kʰɛŋ	kʰ ɛ ŋ	sher1261	1455	27.105018	92.272133		FALSE	1230		
6295	6295	154_topull	to pull	BhutanTshangla	Bhutan Tshangla	ʥaŋ	ʥaŋ	dʑ a ŋ	tsha1245	1455	27.337241	91.551654		FALSE	1228		
6296	6296	154_topull	to pull	KusundaK	KusundaK	ruː ɐ.gɔː	ruː+ɐ.gɔː	r uː + ɐ + g ɔː	kusu1250	1455	28	82.26		FALSE	1229		
6297	6297	154_topull	to pull	Achang	Achang	ʂa⁵⁵	ʂ.a.⁵⁵	ʂ a ⁵⁵	acha1249	1455	24.466605	97.89503		FALSE	1297		
6298	6298	154_topull	to pull	Beijing	Beijing Chinese	la⁵⁵	l.a.⁵⁵	l a ⁵⁵	beij1235	1455	39.909056	116.397422		FALSE	1951		
6299	6299	154_topull	to pull	Beijing	Beijing Chinese	tʂʰɘn⁵⁵	tʂʰ.ɘ.n.⁵⁵	ʈʂʰ ɘ n ⁵⁵	beij1235	1455	39.909056	116.397422		FALSE	3230		
6300	6300	154_topull	to pull	Bokar	Bokar	boː	b.oː	b oː	boka1249	1455	27.554547	93.15717		FALSE	2818		
6301	6301	154_topull	to pull	Bunan	Bunan	tɕet	tɕ.e.t	tɕ e t	gahr1239	1455	32.554766	77.076283		FALSE	293		
6302	6302	154_topull	to pull	Byangsi	Byangsi	nomo	n.o.m.o	n o./o m o	byan1241	1455	29.583838	80.22309		FALSE	441		
6303	6303	154_topull	to pull	Chepang	Chepang	hrjut	h.r.j.u.t	h r j u t	chep1245	1455	27.785164	84.908801		FALSE	3868		
6304	6304	154_topull	to pull	DarangTaraon	Darang Taraon	kɑ³¹ tiɑu⁵⁵	k.ɑ.³¹._.t.i.ɑ.u.⁵⁵	k ɑ ³¹ + t i ɑ u ⁵⁵	diga1241	1455	28.657986	97.469136		FALSE	2366		
6305	6305	154_topull	to pull	Dulong	Dulong	ɕɯn⁵³	ɕ.ɯ.n.⁵³	ɕ ɯ n ⁵³	drun1238	1455	27.749017	98.691868		FALSE	2843		
6306	6306	154_topull	to pull	Garo	Garo	sal+a	s.a.l.+.a	s a l + a	garo1247	1455	25.504744	90.333226		FALSE	3397		
6307	6307	154_topull	to pull	Hakha	Hakha	hnuuk+hnuʔ	hn.uu.k.+.hn.u.ʔ	n̥ uː k + n̥ u ʔ	haka1240	1455	22.870089	92.820021		FALSE	1589		
6308	6308	154_topull	to pull	Hayu	Hayu	kʰin	kʰ.i.n	kʰ i n	wayu1241	1455	27.302102	86.099009		FALSE	2241		
6309	6309	154_topull	to pull	Japhug	Japhug	rɤɕi	r.ɤ.ɕ.i	r ɤ ɕ i	japh1234	1455	32.207076	101.957636		FALSE	2354		
6310	6310	154_topull	to pull	Jingpho	Jingpho	tun³³	t.u.n.³³	t u n ³³	jing1260	1455	25.461826	97.329866		FALSE	446		
6311	6311	154_topull	to pull	Lashi	Lashi	ʃɛ̰³³	ʃ.ɛ̰.³³	ʃ ɛ̰ ³³	lash1243	1455	24.111512	98.311333		FALSE	1297		
6312	6312	154_topull	to pull	Limbu	Limbu	uːks+	uː.k.s.+	uː k s +	limb1266	1455	27.272065	87.889909		FALSE	3520		
6313	6313	154_topull	to pull	Lisu	Lisu	si̱³³	s.i̱.³³	s i̠ ³³	lisu1250	1455	25.950046	98.848486		FALSE	2354		
6314	6314	154_topull	to pull	Lushai	Mizo (Lushai)	hîp	h.î.p	h î/i p	lush1249	1455	22.60535	92.629457		FALSE	3592		
6315	6315	154_topull	to pull	Lushai	Mizo (Lushai)	n̥ûk	n̥.û.k	n̥ û/u k	lush1249	1455	22.60535	92.629457		FALSE	1589		
6316	6316	154_topull	to pull	Lushai	Mizo (Lushai)	kai	k.a.i	k a i	lush1249	1455	22.60535	92.629457		FALSE	1590		
6317	6317	154_topull	to pull	Mikir	Karbi (Mikir)	vung	v.u.ng	v u ng	karb1241	1455	25.735084	93.050494		FALSE	0		
6318	6318	154_topull	to pull	MotuoMenba	Tshangla	rik	r.i.k	r i k	tsha1245	1455	29.325414	95.340883		FALSE	2963		
6319	6319	154_topull	to pull	OldBurmese	Old Burmese	cho₁j	ch.o₁.j	ch o₁/o j	oldb1235	1455	21.624974	97.126742		FALSE	1051		
6320	6320	154_topull	to pull	OldChinese	Old Chinese	*l[a]t	l.a.t	l a t	oldc1244	1455	34.101745	108.777868		FALSE	3655		
6321	6321	154_topull	to pull	OldTibetan	Old Tibetan	ɴtʰen	ɴ.tʰ.e.n	ɴ tʰ e n	clas1254	1455	30.027852	91.158704		FALSE	3270		
6322	6322	154_topull	to pull	Rangoon	Rangoon Burmese	sʰwɛ⁵⁵	sʰ.w.ɛ.⁵⁵	sʰ w ɛ ⁵⁵	nucl1310	1455	16.874207	96.190785		FALSE	1051		
6323	6323	154_topull	to pull	Thulung	Thulung	thʉt	th.ʉ.t	tʰ ʉ t	thul1246	1455	27.534944	87.609608		FALSE	3519		
6324	6324	154_topull	to pull	Batang	Batang Tibetan	tʂhiʔ⁵³	tʂh.i.ʔ.⁵³	ʈʂʰ i ʔ ⁵³	kham1282	1455	30.00795	99.111944		FALSE	2532		
6325	6325	154_topull	to pull	Lhasa	Lhasa Tibetan	tʂhi⁵²	tʂh.i.⁵²	ʈʂʰ i ⁵²	utsa1239	1455	29.653441	91.171493		FALSE	2532		
6326	6326	154_topull	to pull	Ukhrul	Ukhrul	kʰə+ŋə+kʰun	kʰ.ə.+.ŋ.ə.+.kʰ.u.n	kʰ ə + ŋ ə + kʰ u n	ukhr1238	1455	25.092617	94.37045		FALSE	3445		
6327	6327	154_topull	to pull	Ukhrul	Ukhrul	kə+ʃɐj	k.ə.+.ʃ.ɐ.j	k ə + ʃ ɐ j	ukhr1238	1455	25.092617	94.37045		FALSE	2138		
6328	6328	154_topull	to pull	WobziKhroskyabs	Wobzi Khroskyabs	rɕə̂	rɕ.ə̂	r ɕ ə̂	eree1240	1455	31.62758	101.427999		FALSE	2354		
6329	6329	154_topull	to pull	Xingning	Xingning Chinese	lai⁴⁵	l.a.i.⁴⁵	l a i ⁴⁵	hakk1236	1455	24.13674	115.732382		FALSE	1951		
6330	6330	154_topull	to pull	Yidu	Yidu	ɹi³¹ pɑ⁵⁵	ɹ.i.³¹._.p.ɑ.⁵⁵	ɹ i ³¹ + p ɑ ⁵⁵	idum1241	1455	29.448172	95.650179		FALSE	3019		
6331	6331	154_topull	to pull	Zhaba	Zhaba	ə⁵⁵ su³³	ə.⁵⁵._.s.u.³³	ə ⁵⁵ + s u ³³	zhab1238	1455	30.538892	101.058397		FALSE	2409		
6332	6332	155_topush	to push	BuluPuroik	Bulu Puroik	run	run	r u n	bulu1255	1452	27.452241	92.44563		FALSE	1301		
6333	6333	155_topush	to push	DikhyangBugun	Dikhyang Bugun	rɛŋ	rɛŋ	r ɛ ŋ	dikh1234	1452	27.320666	92.455119		FALSE	1301		
6334	6334	155_topush	to push	Khispi	Khispi	du	du	d u	lish1235	1452	27.378042	92.223221		FALSE	2539		
6335	6335	155_topush	to push	Duhumbi	Duhumbi	du	du	d u	chug1252	1452	27.416112	92.212034		FALSE	2539		
6336	6336	155_topush	to push	Khoina	Khoina	ry	ry	r y	khoi1253	1452	27.334981	92.52994		FALSE	2539		
6337	6337	155_topush	to push	Jerigaon	Jerigaon	ry	ry	r y	jeri1243	1452	27.340629	92.486595		FALSE	2539		
6338	6338	155_topush	to push	Khoitam	Khoitam	ry	ry	r y	khoi1252	1452	27.327487	92.439455		FALSE	2539		
6339	6339	155_topush	to push	Rahung	Rahung	ry	ry	r y	rahu1234	1452	27.310778	92.395028		FALSE	2539		
6340	6340	155_topush	to push	Rupa	Rupa	ry	ry	r y	rupa1234	1452	27.203065	92.398757		FALSE	2539		
6341	6341	155_topush	to push	Shergaon	Shergaon	ri	ri	r i	sher1261	1452	27.105018	92.272133		FALSE	2539		
6342	6342	155_topush	to push	BhutanTshangla	Bhutan Tshangla	brɛk	brɛk	b r ɛ k	tsha1245	1452	27.337241	91.551654		FALSE	1231		
6343	6343	155_topush	to push	KusundaK	KusundaK	d̪ʰu.sə ɐ.gɔː	d̪ʰu.sə+ɐ.gɔː	d̪ʰ u + s ə + ɐ + g ɔː	kusu1250	1452	28	82.26		FALSE	2539		
6344	6344	155_topush	to push	Achang	Achang	tun³¹	t.u.n.³¹	t u n ³¹	acha1249	1452	24.466605	97.89503		FALSE	1301		
6345	6345	155_topush	to push	Beijing	Beijing Chinese	tʰui⁵⁵	tʰ.u.i.⁵⁵	tʰ u i ⁵⁵	beij1235	1452	39.909056	116.397422		FALSE	1954		
6346	6346	155_topush	to push	Bokar	Bokar	num	n.u.m	n u m	boka1249	1452	27.554547	93.15717		FALSE	2382		
6347	6347	155_topush	to push	Bunan	Bunan	pʰu	pʰ.u	pʰ u	gahr1239	1452	32.554766	77.076283		FALSE	3188		
6348	6348	155_topush	to push	Byangsi	Byangsi	t̺ʰaːmo	t̺ʰ.aː.m.o	t̺ʰ aː m o	byan1241	1452	29.583838	80.22309		FALSE	442		
6349	6349	155_topush	to push	Chaozhou	Chaozhou Chinese	lɛŋ⁵³	l.ɛ.ŋ.⁵³	l ɛ ŋ ⁵³	chao1238	1452	23.657699	116.622317		FALSE	1956		
6350	6350	155_topush	to push	Chepang	Chepang	dʱus	dʱ.u.s	dʱ u s	chep1245	1452	27.785164	84.908801		FALSE	3869		
6351	6351	155_topush	to push	DarangTaraon	Darang Taraon	ȵɯŋ⁵⁵	ȵ.ɯ.ŋ.⁵⁵	ȵ ɯ ŋ ⁵⁵	diga1241	1452	28.657986	97.469136		FALSE	2382		
6352	6352	155_topush	to push	Dulong	Dulong	ɹɯ³¹nɔʔ⁵⁵	ɹ.ɯ.³¹.+.n.ɔ.ʔ.⁵⁵	ɹ ɯ ³¹ + n ɔ ʔ ⁵⁵	drun1238	1452	27.749017	98.691868		FALSE	2539		
6353	6353	155_topush	to push	Garo	Garo	sik+ru+ru+a	s.i.k.+.r.u.+.r.u.+.a	s i k + r u + r u + a	garo1247	1452	25.504744	90.333226		FALSE	3994		
6354	6354	155_topush	to push	Hakha	Hakha	nâ/am+nǎ/am	n.â/a.m.+.n.ǎ/a.m	n â/a m + n ǎ/a m	haka1240	1452	22.870089	92.820021		FALSE	35		
6355	6355	155_topush	to push	Hayu	Hayu	tʰɿt	tʰ.ɿ.t	tʰ ɿ t	wayu1241	1452	27.302102	86.099009		FALSE	2242		
6356	6356	155_topush	to push	Hayu	Hayu	nok	n.o.k	n o./o k	wayu1241	1452	27.302102	86.099009		FALSE	3673		
6357	6357	155_topush	to push	Japhug	Japhug	sthoʁ	s.tʰ.o.ʁ	s tʰ o./o ʁ	japh1234	1452	32.207076	101.957636		FALSE	2768		
6358	6358	155_topush	to push	Jingpho	Jingpho	noŋ⁵⁵	n.o.ŋ.⁵⁵	n o./o ŋ ⁵⁵	jing1260	1452	25.461826	97.329866		FALSE	2382		
6359	6359	155_topush	to push	Jingpho	Jingpho	kă³¹noŋ⁵⁵	k.ă.³¹.◦.n.o.ŋ.⁵⁵	k ă ³¹ + n o./o ŋ ⁵⁵	jing1260	1452	25.461826	97.329866		FALSE	2382		
6360	6360	155_topush	to push	Kulung	Kulung	tǝlma	t.ǝ.l.m.a	t ə l m a	kulu1253	1452	27.690037	86.910944		FALSE	724		
6361	6361	155_topush	to push	Lashi	Lashi	tuːn³³	t.uː.n.³³	t uː n ³³	lash1243	1452	24.111512	98.311333		FALSE	1301		
6362	6362	155_topush	to push	Limbu	Limbu	cɔnt	c.ɔ.n.t	c ɔ n t	limb1266	1452	27.272065	87.889909		FALSE	3521		
6363	6363	155_topush	to push	Lisu	Lisu	de³¹	d.e.³¹	d e ³¹	lisu1250	1452	25.950046	98.848486		FALSE	2860		
6364	6364	155_topush	to push	Lushai	Mizo (Lushai)	nam	n.a.m	n a m	lush1249	1452	22.60535	92.629457		FALSE	35		
6365	6365	155_topush	to push	Lushai	Mizo (Lushai)	nawr	n.aw.r	n a w r	lush1249	1452	22.60535	92.629457		FALSE	1592		
6366	6366	155_topush	to push	Mikir	Karbi (Mikir)	doi	i.ng.d.ōi	i ng d oːi	karb1241	1452	25.735084	93.050494		FALSE	10421		
6367	6367	155_topush	to push	OldBurmese	Old Burmese	to₁nḥ	t.o₁.n.ḥ	t o₁/o n h	oldb1235	1452	21.624974	97.126742		FALSE	1301		
6368	6368	155_topush	to push	OldBurmese	Old Burmese	tuivḥ	t.ui.v.ḥ	t ui v h	oldb1235	1452	21.624974	97.126742		FALSE	3694		
6369	6369	155_topush	to push	OldBurmese	Old Burmese	nhip	nh.i.p	nh i p	oldb1235	1452	21.624974	97.126742		FALSE	3695		
6370	6370	155_topush	to push	OldChinese	Old Chinese	*tʰˤuj	tʰˤ.u.j	tʰˤ u j	oldc1244	1452	34.101745	108.777868		FALSE	1954		
6371	6371	155_topush	to push	OldTibetan	Old Tibetan	skul	s.k.u.l	s k u l	clas1254	1452	30.027852	91.158704		FALSE	3301		
6372	6372	155_topush	to push	Rabha	Rabha	pɨ+tar	p.ɨ.+.t.a.r	p ɨ + t a r	rabh1238	1452	25.820135	91.170064		FALSE	10422		
6373	6373	155_topush	to push	Rangoon	Rangoon Burmese	tũ∼⁵⁵	t.ũ.∼.⁵⁵	t ũ ⁵⁵	nucl1310	1452	16.874207	96.190785		FALSE	1301		
6374	6374	155_topush	to push	Tangut	Tangut	khwej	kh.we.j	kʰ w e j	tang1334	1452	38.477453	106.285383		FALSE	4152		
6375	6375	155_topush	to push	Thulung	Thulung	ut	u.t	u t	thul1246	1452	27.534944	87.609608		FALSE	4105		
6376	6376	155_topush	to push	Batang	Batang Tibetan	ja¹³ biʔ⁵³	j.a.¹³._.b.i.ʔ.⁵³	j a ¹³ + b i ʔ ⁵³	kham1282	1452	30.00795	99.111944		FALSE	2961		
6377	6377	155_topush	to push	Lhasa	Lhasa Tibetan	pi¹³ca⁵² taŋ⁵⁵	p.i.¹³.◦.c.a.⁵²._.t.a.ŋ.⁵⁵	p i ¹³ + c a ⁵² + t a ŋ ⁵⁵	utsa1239	1452	29.653441	91.171493		FALSE	2961		
6378	6378	155_topush	to push	Ukhrul	Ukhrul	kʰə+nam	kʰ.ə.+.n.a.m	kʰ ə + n a m	ukhr1238	1452	25.092617	94.37045		FALSE	35		
6379	6379	155_topush	to push	WobziKhroskyabs	Wobzi Khroskyabs	nskʰɑ́ɣ	ns.kʰ.ɑ́.ɣ	ns kʰ ɑ́ ɣ	eree1240	1452	31.62758	101.427999		FALSE	3767		
6380	6380	155_topush	to push	Xingning	Xingning Chinese	tʰui⁴⁵	tʰ.u.i.⁴⁵	tʰ u i ⁴⁵	hakk1236	1452	24.13674	115.732382		FALSE	1954		
6381	6381	155_topush	to push	Yidu	Yidu	ɑ³¹liɑ³⁵	ɑ.³¹.◦.l.i.ɑ.³⁵	ɑ ³¹ + l i ɑ ³⁵	idum1241	1452	29.448172	95.650179		FALSE	2531		
6382	6382	155_topush	to push	Zhaba	Zhaba	tʌ¹³ti³³kɪ⁵⁵	t.ʌ.¹³.◦.t.i.³³.◦.k.ɪ.⁵⁵	t ʌ ¹³ + t i ³³ + k ɪ ⁵⁵	zhab1238	1452	30.538892	101.058397		FALSE	3013		
6526	6526	159_toresidelive	to reside (live)	BuluPuroik	Bulu Puroik	ʧɔɔ	ʧɔɔ	tʃ ɔː	bulu1255	363	27.452241	92.44563		FALSE	698		
6527	6527	159_toresidelive	to reside (live)	DikhyangBugun	Dikhyang Bugun	roɛ	roɛ	r oɛ	dikh1234	363	27.320666	92.455119		FALSE	1233		
6528	6528	159_toresidelive	to reside (live)	Khispi	Khispi	dʑu	dʑu	dʑ u	lish1235	363	27.378042	92.223221		FALSE	698		
6529	6529	159_toresidelive	to reside (live)	Duhumbi	Duhumbi	dʑu	dʑu	dʑ u	chug1252	363	27.416112	92.212034		FALSE	698		
6530	6530	159_toresidelive	to reside (live)	Khoina	Khoina	dzɔ	dzɔ	dz ɔ	khoi1253	363	27.334981	92.52994		FALSE	698		
6531	6531	159_toresidelive	to reside (live)	Jerigaon	Jerigaon	dzɔ	dzɔ	dz ɔ	jeri1243	363	27.340629	92.486595		FALSE	698		
6532	6532	159_toresidelive	to reside (live)	Khoitam	Khoitam	dʑɔ	dʑɔ	dʑ ɔ	khoi1252	363	27.327487	92.439455		FALSE	698		
6533	6533	159_toresidelive	to reside (live)	Rahung	Rahung	dʑo	dʑo	dʑ o	rahu1234	363	27.310778	92.395028		FALSE	698		
6534	6534	159_toresidelive	to reside (live)	Rupa	Rupa	dzaw	dzaw	dz au	rupa1234	363	27.203065	92.398757		FALSE	698		
6535	6535	159_toresidelive	to reside (live)	Shergaon	Shergaon	dʑaw	dʑaw	dʑ au	sher1261	363	27.105018	92.272133		FALSE	698		
6536	6536	159_toresidelive	to reside (live)	BhutanTshangla	Bhutan Tshangla	ʨʰo	ʨʰo	tɕʰ o	tsha1245	363	27.337241	91.551654		FALSE	698		
6537	6537	159_toresidelive	to reside (live)	KusundaK	KusundaK	hãː.nu	hãː.nu	h ãː + n u	kusu1250	363	28	82.26		FALSE	1232		
6538	6538	159_toresidelive	to reside (live)	Achang	Achang	nʲɔʔ⁵⁵	nʲ.ɔ.ʔ.⁵⁵	nʲ ɔ ʔ ⁵⁵	acha1249	363	24.466605	97.89503	1038	FALSE	1038		
6539	6539	159_toresidelive	to reside (live)	Beijing	Beijing Chinese	tʂu⁵¹	tʂ.u.⁵¹	ʈʂ u ⁵¹	beij1235	363	39.909056	116.397422	1957	FALSE	1957		
6540	6540	159_toresidelive	to reside (live)	Bokar	Bokar	daː	d.aː	d aː	boka1249	363	27.554547	93.15717	2800	FALSE	2800		
6541	6541	159_toresidelive	to reside (live)	Bokar	Bokar	da ko	d.a.+.k.o	d a + k o	boka1249	363	27.554547	93.15717	2800	FALSE	2800		
6542	6542	159_toresidelive	to reside (live)	Bunan	Bunan	jot	j.o.t	j o./o t	gahr1239	363	32.554766	77.076283	323	FALSE	323		
6543	6543	159_toresidelive	to reside (live)	Byangsi	Byangsi	nimo	n.i.m.o	n i m o	byan1241	363	29.583838	80.22309	1038	FALSE	1038		
6544	6544	159_toresidelive	to reside (live)	Chaozhou	Chaozhou Chinese	kʰia³⁵	kʰ.i.a.³⁵	kʰ i a ³⁵	chao1238	363	23.657699	116.622317	1958	FALSE	1958		
6545	6545	159_toresidelive	to reside (live)	Chepang	Chepang	bʱe	bʱ.e	bʱ e	chep1245	363	27.785164	84.908801	3873	FALSE	3873		
6546	6546	159_toresidelive	to reside (live)	DarangTaraon	Darang Taraon	i⁵⁵ɑ³¹	i.⁵⁵.◦.ɑ.³¹	i ⁵⁵ + ɑ ³¹	diga1241	363	28.657986	97.469136	2491	FALSE	2491		
6547	6547	159_toresidelive	to reside (live)	Dulong	Dulong	ɑn⁵⁵	ɑ.n.⁵⁵	ɑ n ⁵⁵	drun1238	363	27.749017	98.691868	2756	FALSE	2756		
6548	6548	159_toresidelive	to reside (live)	Garo	Garo	doŋ+chak+a	d.o.ŋ.+.ch.a.k.+.a	d o./o ŋ + ch a k + a	garo1247	363	25.504744	90.333226	3996	FALSE	3996		
6549	6549	159_toresidelive	to reside (live)	Hakha	Hakha	ʔû/um+ʔǔ/um	ʔ.û/u.m.+.ʔ.ǔ/u.m	ʔ û/u m + ʔ ǔ/u m	haka1240	363	22.870089	92.820021	3203	FALSE	3203		
