ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NOTES,LOAN
Longgang-211_thethigh-1,Longgang_v2_10598,Longgang,211_thethigh,tʰai⁵⁵pi³²,tʰ.a.i.⁵⁵.p.i.³²,,,Lai2017FN,1844,,,,,TRUE
Jieyang-211_thethigh-1,Jieyang_v2_10599,Jieyang,211_thethigh,ka³³tua¹¹tʰui³¹,k.a.³³.t.u.a.¹¹.tʰ.u.i.³¹,,,Lai2017FN,1845,,,,,TRUE
Xingning-211_thethigh-1,Xingning_8736,Xingning,211_thethigh,tʰai⁵³₅₅tʰui²¹,tʰ.a.i.⁵³₅₅.tʰ.u.i.²¹,,,Lai2017FN,1845,,,,,TRUE
Hayu-211_thethigh-1,Hayu_8717,Hayu,211_thethigh,pʰekteŋ,pʰ.e.k.t.e.ŋ,,,Michailovsky1989a,699,,,,,FALSE
Tangut-211_thethigh-1,Tangut_8731,Tangut,211_thethigh,bia./a,b.i.a./a,,,Li1997,4203,,,,,FALSE
KarbiMikir-211_thethigh-1,Mikir_8724,KarbiMikir,211_thethigh,"kengtham, kengthak",k.e.ng.th.a.m,,,Walker1925 KonnerthFC GruessnerNoDate,10517,,,,,FALSE
Rabha-211_thethigh-1,Rabha_8729,Rabha,211_thethigh,si+boŋ,s.i.+.b.o.ŋ,,,Joseph2007,10516,,,,,FALSE
KBEastPuroikSoja-211_thethigh-1,easternpuroik_148,KBEastPuroikSoja,211_thethigh,"chae’kung, lae’buk",tʃʰae+kuŋ,,,RS09,,,,,,
KBEastPuroikRemsangpuia-211_thethigh-1,easternpuroik_211,KBEastPuroikRemsangpuia,211_thethigh,tʃai kɔŋ,tʃai+kɔŋ,,,Remsangpuia2008,,,,,,
TshDirangTshangla-212_thinobject-1,DirangTshangla_124,TshDirangTshangla,212_thinobject,ba+lu,ba+lu,,,TB,,,,,,
TaniGalo-212_thinobject-1,Galo_124,TaniGalo,212_thinobject,bo-còr,bo+tɕor51,,,Post07,,,,,*(bV-)cor ‘shallow; thin (paper)’,
TaniTangam-212_thinobject-1,Tangam_212,TaniTangam,212_thinobject,kyuŋ,kjuŋ,,,Post2017,,,,,,
EBDzalakha-212_thinobject-1,Dzalakha_212,EBDzalakha,212_thinobject,ngrapu,ŋra+phu,,,DDC2017,,,,,,
EBKhengkha-212_thinobject-1,Khengkha_124,EBKhengkha,212_thinobject,ŋrap+tɕi+la,ŋrap+tɕi+la,,,TB,,,,,,
KBWanghoBugun-212_thinobject-1,WanghoBugun_561,KBWanghoBugun,212_thinobject,khətʃek,kʰə+tʃek,,,Abraham2018,,,,, ,
KBBichomBugun-212_thinobject-1,BichomBugun_562,KBBichomBugun,212_thinobject,khijan,kʰi+jan,,,Abraham2018,,,,, ,
KBSingchungBugun-212_thinobject-1,SingchungBugun_563,KBSingchungBugun,212_thinobject,kətʃen,kə+tʃen,,,Abraham2018,,,,, ,
KBKaspiBugun-212_thinobject-1,KaspiBugun_564,KBKaspiBugun,212_thinobject,sinija,si+ni+ja,,,Abraham2018,,,,, ,
KBNamphriBugun-212_thinobject-1,NamphriBugun_565,KBNamphriBugun,212_thinobject,kherijaŋ,kʰe+ri+jaŋ,,,Abraham2018,,,,, ,
EBMamaCuonaMenba-212_thinobject-1,MamaCuonaMenba_124,EBMamaCuonaMenba,212_thinobject,bra35mo53,bra35mo53,,,Lu2002,,,,,,
EBWenlangCuonaMenba-212_thinobject-1,WenlangCuonaMenba_293,EBWenlangCuonaMenba,212_thinobject,ŋra35pu55,ŋra35pu55,,,Lu2002,,,,,,
KBWestPuroikLieberherr-212_thinobject-1,BuluPuroik_8739,KBWestPuroikLieberherr,212_thinobject,a.ʦap,a.ʦap,,,TB,466,,,,,FALSE
KBDikhyangBugun-212_thinobject-1,DikhyangBugun_8740,KBDikhyangBugun,212_thinobject,ə.tɕʰɔ̃.dua,ə.tɕʰɔ̃.dua,,,TB,466,,,,,FALSE
KBWKhispi-212_thinobject-1,Khispi_8741,KBWKhispi,212_thinobject,tɕʰap.da,tɕʰap.da,,,TB,466,,,,,FALSE
KBWDuhumbi-212_thinobject-1,Duhumbi_8742,KBWDuhumbi,212_thinobject,tɕʰap.bu,tɕʰap.bu,,,TB,466,,,,,FALSE
KBWKhoina-212_thinobject-1,Khoina_8743,KBWKhoina,212_thinobject,a.tsʰɑˀ.du,a.tsʰɑˀ.du,,,TB,466,,,,,FALSE
KBWJerigaon-212_thinobject-1,Jerigaon_8744,KBWJerigaon,212_thinobject,a.tɕʰɛˀ.du,a.tɕʰɛˀ.du,,,TB,466,,,,,FALSE
KBWKhoitam-212_thinobject-1,Khoitam_8745,KBWKhoitam,212_thinobject,a.tɕʰap.du,a.tɕʰap.du,,,TB,466,,,,,FALSE
KBWRahung-212_thinobject-1,Rahung_8746,KBWRahung,212_thinobject,a.tɕʰap.du,a.tɕʰap.du,,,TB,466,,,,,FALSE
KBWRupa-212_thinobject-1,Rupa_8747,KBWRupa,212_thinobject,a.tsʰap.du,a.tsʰap.du,,,TB,466,,,,,FALSE
KBWShergaon-212_thinobject-1,Shergaon_8748,KBWShergaon,212_thinobject,a.tɕʰap.du,a.tɕʰap.du,,,TB,466,,,,,FALSE
TshBhutanTshangla-212_thinobject-1,BhutanTshangla_8749,TshBhutanTshangla,212_thinobject,ba+lu,ba+lu,,,TB,465,,,,,FALSE
Kusunda-212_thinobject-1,KusundaK_8750,Kusunda,212_thinobject,kʲɛŋ,kʲɛŋ,,,Bodt2019b,464,,,,,FALSE
HruNamreiBisai-212_thinobject-1,NamreiBisai_251,HruNamreiBisai,212_thinobject,mobu,mo+bu,,,Abraham2018,,,,,,
HruNamreiNabolang-212_thinobject-1,NamreiNabolang_251,HruNamreiNabolang,212_thinobject,məsərei,mə+sə+rei,,,Abraham2018,,,,,,
HruHrusoAkaJamiri-212_thinobject-1,HrusoAkaJamiri_251,HruHrusoAkaJamiri,212_thinobject,ʔĕd̪ə̆xasa,ʔe+də+xa+sa,,,Abraham2018,,,,,,
HruBangru-212_thinobject-1,Bangru_251,HruBangru,212_thinobject,məloa meːmeː,mə+loa+meː+meː,,,TB,,,,,,
HruDammaiDibin-212_thinobject-1,DammaiDibin_251,HruDammaiDibin,212_thinobject,mijazə,mi+ja+zə,,,Abraham2018,,,,,,
HruMijiNafra-212_thinobject-1,MijiNafra_251,HruMijiNafra,212_thinobject,məsəni,mə+sə+ni,,,Abraham2018,,,,,,
HruDammaiRurang-212_thinobject-1,DammaiRurang_251,HruDammaiRurang,212_thinobject,məsəniŋ,mə+sə+niŋ,,,Abraham2018,,,,,,
EBBumthang-212_thinobject-1,Bumthang_124,EBBumthang,212_thinobject,tɕʰa+tiŋ+tiŋ,tɕʰa+tiŋ+tiŋ,,,TB,,,,,,
OldTibetan-212_thinobject-1,OldTibetan_8773,OldTibetan,212_thinobject,srab,s.r.a.b,,,Huang1992,3192,,,,,FALSE
Japhug-212_thinobject-1,Japhug_8763,Japhug,212_thinobject,mba,mb.a,,,Jacques2015b,3196,,,,,FALSE
Khaling-212_thinobject-1,Khaling_v2_4393,Khaling,212_thinobject,ʦhɛbɛ,ʦh.ɛ.b.ɛ,,,Jacques2017FN,3540,,,,,FALSE
Zhaba-212_thinobject-1,Zhaba_8786,Zhaba,212_thinobject,ptsɿ³³ ptsɿ⁵⁵,p.ts.ɿ.³³._.p.ts.ɿ.⁵⁵,,,Huang1992,3574,,,,,FALSE
Lisu-212_thinobject-1,Lisu_8768,Lisu,212_thinobject,bɑ³¹,b.ɑ.³¹,,,Huang1992,3196,,,,,FALSE
Alike-212_thinobject-1,Alike_8778,Alike,212_thinobject,ʂa wə,ʂ.a._.w.ə,,,Huang1992,3192,,,,,FALSE
Maerkang-212_thinobject-1,MaerkangrGyalrong_v2_4494,Maerkang,212_thinobject,kə mbɑ,k.ə._.m.b.ɑ,,,Huang1992,3196,,,,,FALSE
Lhasa-212_thinobject-1,Lhasa_8781,Lhasa,212_thinobject,tʂə⁵⁵pu⁵⁵,tʂ.ə.⁵⁵.◦.p.u.⁵⁵,,,Huang1992,3192,,,,,FALSE
TaniBokar-212_thinobject-1,Bokar_8753,TaniBokar,212_thinobject,be |tɕor,b.e.+.|tɕ.o.r,,,Huang1992,2929,,,,,FALSE
Jingpho-212_thinobject-1,Jingpho_8764,Jingpho,212_thinobject,pha³¹,ph.a.³¹,,,Huang1992,3196,,,,,FALSE
Batang-212_thinobject-1,Batang_8779,Batang,212_thinobject,sɑu⁵⁵,s.ɑ.u.⁵⁵,,,Huang1992,3192,,,,,FALSE
Dulong-212_thinobject-1,Dulong_8760,Dulong,212_thinobject,bɑ⁵³,b.ɑ.⁵³,,,Huang1992,3196,,,,,FALSE
Batang-212_thinobject-2,Batang_8780,Batang,212_thinobject,sɑu⁵⁵ɣᴜ⁵³,s.ɑ.u.⁵⁵.◦.ɣ.ᴜ.⁵³,,,Huang1992,3192,,,,,FALSE
DarangTaraon-212_thinobject-1,DarangTaraon_8759,DarangTaraon,212_thinobject,bɑ⁵⁵ɑ⁵⁵,b.ɑ.⁵⁵.ɑ.⁵⁵,,,Huang1992,3196,,,,,FALSE
Xiahe-212_thinobject-1,Xiahe_v2_4523,Xiahe,212_thinobject,ʂap wə,ʂ.a.p._.w.ə,,,Huang1992,3192,,,,,FALSE
Yidu-212_thinobject-1,Yidu_8785,Yidu,212_thinobject,bɑ⁵⁵ɑ⁵⁵,b.ɑ.⁵⁵.ɑ.⁵⁵,,,Huang1992,3196,,,,,FALSE
TshMotuoMenba-212_thinobject-1,MotuoMenba_8770,TshMotuoMenba,212_thinobject,ba lu,b.a._.l.u,,,Huang1992,3196,,,,,FALSE
Daofu-212_thinobject-1,Daofu_v2_4541,Daofu,212_thinobject,bə be,b.ə.+.b.e,,,Huang1992,3196,,,,,FALSE
Daofu-212_thinobject-2,Daofu_v2_4542,Daofu,212_thinobject,gɛ bə,g.ɛ.+.b.ə,,,Huang1992,3196,,,,,FALSE
OldChinese-212_thinobject-1,OldChinese_8772,OldChinese,212_thinobject,*pˤe[r]ʔ,pˤ.e.r.ʔ,,,Baxter2014,3672,,,,,FALSE
OldBurmese-212_thinobject-1,OldBurmese_8771,OldBurmese,212_thinobject,pāḥ,p.ā.ḥ,,,Hill2017,3196,,,,,FALSE
Limbu-212_thinobject-1,Limbu_8767,Limbu,212_thinobject,paːm-paːm,p.aː.m.-.p.aː.m,,,Jacques2017FN,3723,,,,,FALSE
WobziKhroskyabs-212_thinobject-1,WobziKhroskyabs_8783,WobziKhroskyabs,212_thinobject,ʁɴjí,ʁ.ɴ.j.í,,,Lai2017,3782,,,,,FALSE
Chepang-212_thinobject-1,Chepang_8758,Chepang,212_thinobject,beʔ,b.e.ʔ,,,Caughley2000,3895,,,,,FALSE
Garo-212_thinobject-1,Garo_8761,Garo,212_thinobject,diŋ+sri+sri,d.i.ŋ.+.s.r.i.+.s.r.i,,,Burling2003,4025,,,,,FALSE
Thulung-212_thinobject-1,Thulung_8777,Thulung,212_thinobject,pelelem,p.e.l.e.l.e.m,,,Allen1975,3225,,,,,FALSE
Hakha-212_thinobject-1,Hakha_8762,Hakha,212_thinobject,pâ/an+pǎ/an,p.â/a.n.+.p.ǎ/a.n,,,VanBik2014,3310,,,,,FALSE
Bunan-212_thinobject-1,Bunan_8754,Bunan,212_thinobject,ɕukna,ɕ.u.k.n.a,,,Widmer2014,165,,,,,FALSE
Bunan-212_thinobject-2,Bunan_8755,Bunan,212_thinobject,tɕapna,tɕ.a.p.n.a,,,Widmer2014,291,,,,,FALSE
Byangsi-212_thinobject-1,Byangsi_8756,Byangsi,212_thinobject,laktɛ,l.a.k.t.ɛ,,,Sharma2003a,419,,,,,FALSE
Rongpo-212_thinobject-1,Rongpo_v2_7092,Rongpo,212_thinobject,kəs,k.ə.s,,,Sharma2003,561,,,,,FALSE
Kulung-212_thinobject-1,Kulung_8765,Kulung,212_thinobject,tʃupkʰaswa,tʃ.u.p.kʰ.a.s.w.a,,,Tolsma1999,703,,,,,FALSE
Bahing-212_thinobject-1,Bahing_v2_9364,Bahing,212_thinobject,rœm,r.œ.m,,,Michailovsky1989,3239,,,,,FALSE
Beijing-212_thinobject-1,Beijing_8752,Beijing,212_thinobject,pɑo³⁵,p.ɑ.o.³⁵,,,Lai2017FN,1870,,,,,FALSE
Guangzhou-212_thinobject-1,Guangzhou_v2_10675,Guangzhou,212_thinobject,pɔk³³,p.ɔ.k.³³,,,Lai2017FN,1870,,,,,FALSE
Chaozhou-212_thinobject-1,Chaozhou_8757,Chaozhou,212_thinobject,poʔ⁵,p.o.ʔ.⁵,,,Lai2017FN,1870,,,,,FALSE
Longgang-212_thinobject-1,Longgang_v2_10677,Longgang,212_thinobject,pʰok⁵,pʰ.o.k.⁵,,,Lai2017FN,1870,,,,,FALSE
Jieyang-212_thinobject-1,Jieyang_v2_10678,Jieyang,212_thinobject,poʔ⁵,p.o.ʔ.⁵,,,Lai2017FN,1870,,,,,FALSE
Xingning-212_thinobject-1,Xingning_8784,Xingning,212_thinobject,pʰɔʔ⁵,pʰ.ɔ.ʔ.⁵,,,Lai2017FN,1870,,,,,FALSE
Ukhrul-212_thinobject-1,Ukhrul_8782,Ukhrul,212_thinobject,kə+ŋə+va,k.ə.+.ŋ.ə.+.v.a,,,Mortensen2012,3401,,,,,FALSE
Tangut-212_thinobject-1,Tangut_8776,Tangut,212_thinobject,bji,b.ji,,,Li1997,3196,,,,,FALSE
KarbiMikir-212_thinobject-1,Mikir_8769,KarbiMikir,212_thinobject,chungkreng-,ch.u.ng.k.r.e.ng,,,Walker1925 KonnerthFC GruessnerNoDate,10551,,,,,FALSE
Rabha-212_thinobject-1,Rabha_8774,Rabha,212_thinobject,pá,p.á,,,Joseph2007,3196,,,,,FALSE
Achang-212_thinobject-1,Achang_8751,Achang,212_thinobject,ɕam³⁵,ɕ.a.m.³⁵,,,Huang1992 Hill2017,5,,,,,FALSE
Rangoon-212_thinobject-1,Rangoon_8775,Rangoon,212_thinobject,pɑ⁵⁵,p.ɑ.⁵⁵,,,Huang1992 Hill2017,3196,,,,,FALSE
Xiandao-212_thinobject-1,Xiandao_v2_12135,Xiandao,212_thinobject,çam³⁵,ç.a.m.³⁵,,,Huang1992 Hill2017,5,,,,,FALSE
Lashi-212_thinobject-1,Lashi_8766,Lashi,212_thinobject,pɔ̱ː⁵⁵,p.ɔ̱ː.⁵⁵,,,Huang1992 Hill2017,3196,,,,,FALSE
Bola-212_thinobject-1,Bola_v2_12137,Bola,212_thinobject,pa̱³⁵,p.a̱.³⁵,,,Huang1992 Hill2017,3196,,,,,FALSE
Maru-212_thinobject-1,Maru_v2_12150,Maru,212_thinobject,pɔ̱³⁵,p.ɔ̱.³⁵,,,Huang1992 Hill2017,3196,,,,,FALSE
Atsi-212_thinobject-1,Atsi_v2_12172,Atsi,212_thinobject,ja̱m⁵⁵,j.a̱.m.⁵⁵,,,Huang1992 Hill2017,5,,,,,FALSE
MishmiKaman-212_thinobject-1,Kaman_221522,MishmiKaman,212_thinobject,kɯ³¹ pɑ³⁵,kɯ³¹ pɑ³⁵,,,Sun1991,,,,,,
KBEastPuroikSoja-212_thinobject-1,easternpuroik_149,KBEastPuroikSoja,212_thinobject,"achabdau, ataakdau",a+tʃʰab+dau,,,RS09,,,,,,
KBEastPuroikRemsangpuia-212_thinobject-1,easternpuroik_212,KBEastPuroikRemsangpuia,212_thinobject,asarai,a+sarai,,,Remsangpuia2008,,,,,,
KBEastPuroikSun-212_thinobject-1,puroik_221524,KBEastPuroikSun,212_thinobject,a³³ tɕak⁵³,a³³+tɕak⁵³,,,Sun1991,,,,,,
TshDirangTshangla-213_tothinkreflect-1,DirangTshangla_160,TshDirangTshangla,213_tothinkreflect,sam,sam,,,TB,,,,,,
TaniGalo-213_tothinkreflect-1,Galo_160,TaniGalo,213_tothinkreflect,məəH,məː55,,,Post07,,,,,*mɨŋ,
TaniTangam-213_tothinkreflect-1,Tangam_213,TaniTangam,213_tothinkreflect,min,min,,,Post2017,,,,,,
EBDzalakha-213_tothinkreflect-1,Dzalakha_213,EBDzalakha,213_tothinkreflect,sam,sam,,,TB,,,,,,
EBKhengkha-213_tothinkreflect-1,Khengkha_160,EBKhengkha,213_tothinkreflect,noksam thung-imin,nok+sam+tʰuŋ,,,AandY1996,,,,,,
EBMamaCuonaMenba-213_tothinkreflect-1,MamaCuonaMenba_160,EBMamaCuonaMenba,213_tothinkreflect,kran35,kran35,,,Lu2002,,,,,,
EBWenlangCuonaMenba-213_tothinkreflect-1,WenlangCuonaMenba_329,EBWenlangCuonaMenba,213_tothinkreflect,sem55dʐa35thaŋ55,sem55dʐa35thaŋ55,,,Lu2002,,,,,,
KBWestPuroikLieberherr-213_tothinkreflect-1,BuluPuroik_8787,KBWestPuroikLieberherr,213_tothinkreflect,hiʔ,hiʔ,,,TB,3683,,,,,FALSE
KBDikhyangBugun-213_tothinkreflect-1,DikhyangBugun_8788,KBDikhyangBugun,213_tothinkreflect,naw,naw,,,TB,1323,,,,,FALSE
KBWKhispi-213_tothinkreflect-1,Khispi_8789,KBWKhispi,213_tothinkreflect,sam,sam,,,TB,2500,,,,,TRUE
KBWDuhumbi-213_tothinkreflect-1,Duhumbi_8790,KBWDuhumbi,213_tothinkreflect,sam,sam,,,TB,2500,,,,,TRUE
KBWKhoina-213_tothinkreflect-1,Khoina_8791,KBWKhoina,213_tothinkreflect,tʰiŋ,tʰiŋ,,,TB,1328,,,,,FALSE
KBWJerigaon-213_tothinkreflect-1,Jerigaon_8792,KBWJerigaon,213_tothinkreflect,tʰiŋ,tʰiŋ,,,TB,1328,,,,,FALSE
KBWKhoitam-213_tothinkreflect-1,Khoitam_8793,KBWKhoitam,213_tothinkreflect,tʰiŋ,tʰiŋ,,,TB,1328,,,,,FALSE
KBWRahung-213_tothinkreflect-1,Rahung_8794,KBWRahung,213_tothinkreflect,tʰiŋ,tʰiŋ,,,TB,1328,,,,,FALSE
KBWRupa-213_tothinkreflect-1,Rupa_8795,KBWRupa,213_tothinkreflect,tʰin,tʰin,,,TB,1328,,,,,FALSE
KBWShergaon-213_tothinkreflect-1,Shergaon_8796,KBWShergaon,213_tothinkreflect,tʰin,tʰin,,,TB,1328,,,,,FALSE
TshBhutanTshangla-213_tothinkreflect-1,BhutanTshangla_8797,TshBhutanTshangla,213_tothinkreflect,mi,mi,,,TB,2575,,,,,FALSE
Kusunda-213_tothinkreflect-1,KusundaK_8798,Kusunda,213_tothinkreflect,im.bə ɐ.gɔː,im.bə+ɐ.gɔː,,,Bodt2019b,734,,,,,FALSE
HruBangru-213_tothinkreflect-1,Bangru_nan,HruBangru,213_tothinkreflect,miː,miː,,,BandL2015,,,,,,
HruMijiNafra-213_tothinkreflect-1,MijiNafra_nan,HruMijiNafra,213_tothinkreflect,mjen,mjen,,,Simon1979,,,,,,
EBBumthang-213_tothinkreflect-1,Bumthang_160,EBBumthang,213_tothinkreflect,nok+sam,nok+sam,,,TB,,,,,,
OldTibetan-213_tothinkreflect-1,OldTibetan_8823,OldTibetan,213_tothinkreflect,bsam,b.s.a.m,,,Huang1992,2500,,,,,FALSE
Japhug-213_tothinkreflect-1,Japhug_8811,Japhug,213_tothinkreflect,sɯso,s.ɯ.s.o,,,Jacques2015b,10586,,,,,FALSE
Lhasa-213_tothinkreflect-1,Lhasa_8830,Lhasa,213_tothinkreflect,sam⁵²,s.a.m.⁵²,,,Huang1992,2500,,,,,FALSE
Maerkang-213_tothinkreflect-1,MaerkangrGyalrong_v2_1539,Maerkang,213_tothinkreflect,səm◦mnot kɑpɑ,s.ə.m.◦.m.n.o.t._.k.ɑ.p.ɑ,,,Huang1992,2500,,,,,TRUE
Maerkang-213_tothinkreflect-2,MaerkangrGyalrong_v2_1540,Maerkang,213_tothinkreflect,sə so kɑpɑ,s.ə._.s.o._.k.ɑ.p.ɑ,,,Huang1992,10586,,,,,FALSE
Jingpho-213_tothinkreflect-1,Jingpho_8812,Jingpho,213_tothinkreflect,mjit³¹,m.j.i.t.³¹,,,Huang1992,2575,,,,,FALSE
Lhasa-213_tothinkreflect-2,Lhasa_8831,Lhasa,213_tothinkreflect,sam⁵⁵lo⁵⁵ taŋ⁵⁵,s.a.m.⁵⁵.◦.l.o.⁵⁵._.t.a.ŋ.⁵⁵,,,Huang1992,2500,,,,,FALSE
Daofu-213_tothinkreflect-1,Daofu_v2_2140,Daofu,213_tothinkreflect,ntshə sxi,n.tsʰ.ə.+.s.x.i,,,Huang1992,1903,,,,,FALSE
Dulong-213_tothinkreflect-1,Dulong_8807,Dulong,213_tothinkreflect,mit⁵⁵,m.i.t.⁵⁵,,,Huang1992,2575,,,,,FALSE
Batang-213_tothinkreflect-1,Batang_8829,Batang,213_tothinkreflect,sɑ̃⁵⁵lᴜ⁵³tõ⁵⁵,s.ɑ̃.∼.⁵⁵.◦.l.ᴜ.⁵³.◦.t.õ.∼.⁵⁵,,,Huang1992,2500,,,,,FALSE
DarangTaraon-213_tothinkreflect-1,DarangTaraon_8806,DarangTaraon,213_tothinkreflect,we⁵⁵tiɯŋ⁵³,w.e.⁵⁵.◦.t.i.ɯ.ŋ.⁵³,,,Huang1992,2391,,,,,FALSE
Zhaba-213_tothinkreflect-1,Zhaba_8836,Zhaba,213_tothinkreflect,ŋʌ³³ mɛ⁵⁵mɛ³³,ŋ.ʌ.³³._.m.ɛ.⁵⁵.◦.m.ɛ.³³,,,Huang1992,2431,,,,,FALSE
TaniBokar-213_tothinkreflect-1,Bokar_8801,TaniBokar,213_tothinkreflect,mɯŋ,m.ɯ.ŋ,,,Huang1992,2774,,,,,FALSE
Lisu-213_tothinkreflect-1,Lisu_8816,Lisu,213_tothinkreflect,du³¹dʑɑ³¹,d.u.³¹.◦.dʑ.ɑ.³¹,,,Huang1992,2823,,,,,FALSE
TshMotuoMenba-213_tothinkreflect-1,MotuoMenba_8819,TshMotuoMenba,213_tothinkreflect,sam lo phi,s.a.m._.l.o._.pʰ.i,,,Huang1992,2500,,,,,TRUE
Alike-213_tothinkreflect-1,Alike_8828,Alike,213_tothinkreflect,wsam lo ptaŋ,w.s.a.m._.l.o._.p.t.a.ŋ,,,Huang1992,2500,,,,,FALSE
Xiahe-213_tothinkreflect-1,Xiahe_v2_4118,Xiahe,213_tothinkreflect,ndaŋ dʑap,nd.a.ŋ._.dʑ.a.p,,,Huang1992,3023,,,,,FALSE
Yidu-213_tothinkreflect-1,Yidu_8835,Yidu,213_tothinkreflect,to³¹we⁵⁵,t.o.³¹.◦.w.e.⁵⁵,,,Huang1992,2391,,,,,FALSE
Khaling-213_tothinkreflect-1,Khaling_v2_4394,Khaling,213_tothinkreflect,mim-si,m.i.m.-.s.i,,,Jacques2017FN,734,,,,,FALSE
Limbu-213_tothinkreflect-1,Limbu_8815,Limbu,213_tothinkreflect,itt,i.t.t,,,Jacques2017FN,3541,,,,,FALSE
OldChinese-213_tothinkreflect-1,OldChinese_8821,OldChinese,213_tothinkreflect,*[s]aŋʔ,s.a.ŋ.ʔ,,,Baxter2014,1987,,,,,FALSE
OldChinese-213_tothinkreflect-2,OldChinese_8822,OldChinese,213_tothinkreflect,*[s]ə,s.ə,,,Baxter2014,3674,,,,,FALSE
OldBurmese-213_tothinkreflect-1,OldBurmese_8820,OldBurmese,213_tothinkreflect,tujḥ,t.u.j.ḥ,,,Hill2017,1061,,,,,FALSE
WobziKhroskyabs-213_tothinkreflect-1,WobziKhroskyabs_8833,WobziKhroskyabs,213_tothinkreflect,ntsʰə̂,n.tsʰ.ə̂,,,Lai2017,1903,,,,,FALSE
Chepang-213_tothinkreflect-1,Chepang_8805,Chepang,213_tothinkreflect,hmər,h.m.ə.r,,,Caughley2000,3896,,,,,FALSE
Garo-213_tothinkreflect-1,Garo_8808,Garo,213_tothinkreflect,chan+chi+a,ch.a.n.+.ch.i.+.a,,,Burling2003,4026,,,,,FALSE
Thulung-213_tothinkreflect-1,Thulung_8827,Thulung,213_tothinkreflect,mim,m.i.m,,,Allen1975,734,,,,,FALSE
Hakha-213_tothinkreflect-1,Hakha_8809,Hakha,213_tothinkreflect,ruah/ʔ,r.u.a.h/ʔ,,,VanBik2014,3256,,,,,FALSE
Bunan-213_tothinkreflect-1,Bunan_8802,Bunan,213_tothinkreflect,tets,t.e.ts,,,Widmer2014,301,,,,,FALSE
Byangsi-213_tothinkreflect-1,Byangsi_8803,Byangsi,213_tothinkreflect,c/tʃı̀c/tʃimo,c/tʃ.ı̀.c/tʃ.i.m.o,,,Sharma2003a,450,,,,,FALSE
Rongpo-213_tothinkreflect-1,Rongpo_v2_7140,Rongpo,213_tothinkreflect,sɔ̃tʃ,s.ɔ̃.tʃ,,,Sharma2003,3151,,,,,TRUE
Kulung-213_tothinkreflect-1,Kulung_8813,Kulung,213_tothinkreflect,mi:ma,m.i:.m.a,,,Tolsma1999,734,,,,,FALSE
Bantawa-213_tothinkreflect-1,Bantawa_v2_7580,Bantawa,213_tothinkreflect,mitt,m.i.t.t,,,Jongens2009,2575,,,,,FALSE
Achang-213_tothinkreflect-1,Achang_8799,Achang,213_tothinkreflect,sam⁵⁵,s.a.m.⁵⁵,,,Huang1992 Hill2017,2500,,,,,FALSE
Atsi-213_tothinkreflect-1,Atsi_v2_7733,Atsi,213_tothinkreflect,mjit²¹,m.j.i.t.²¹,,,Huang1992 Hill2017,2575,,,,,FALSE
Bola-213_tothinkreflect-1,Bola_v2_7734,Bola,213_tothinkreflect,mjɔt³¹,m.j.ɔ.t.³¹,,,Huang1992 Hill2017,2575,,,,,FALSE
Lashi-213_tothinkreflect-1,Lashi_8814,Lashi,213_tothinkreflect,mjiːt³¹,m.j.iː.t.³¹,,,Huang1992 Hill2017,2575,,,,,FALSE
Maru-213_tothinkreflect-1,Maru_v2_7736,Maru,213_tothinkreflect,mjik³¹,m.j.i.k.³¹,,,Huang1992 Hill2017,2575,,,,,FALSE
Rangoon-213_tothinkreflect-1,Rangoon_8825,Rangoon,213_tothinkreflect,twe⁵⁵,t.w.e.⁵⁵,,,Huang1992 Hill2017,1061,,,,,FALSE
Xiandao-213_tothinkreflect-1,Xiandao_v2_8554,Xiandao,213_tothinkreflect,tak⁵⁵,t.a.k.⁵⁵,,,Huang1992 Hill2017,1197,,,,,FALSE
Lushai-213_tothinkreflect-1,Lushai_8817,Lushai,213_tothinkreflect,ŋaihtuah,ŋ.a.i.h.t.u.a.h,,,Lorrain1940,1605,,,,,FALSE
Beijing-213_tothinkreflect-1,Beijing_8800,Beijing,213_tothinkreflect,ɕiɑŋ²¹⁴,ɕ.i.ɑ.ŋ.²¹⁴,,,Lai2017FN,1987,,,,,FALSE
Guangzhou-213_tothinkreflect-1,Guangzhou_v2_10966,Guangzhou,213_tothinkreflect,sœŋ³⁵,s.œ.ŋ.³⁵,,,Lai2017FN,1987,,,,,FALSE
Chaozhou-213_tothinkreflect-1,Chaozhou_8804,Chaozhou,213_tothinkreflect,sĩɛ̃∼⁵³,s.ĩ.ɛ̃.∼.⁵³,,,Lai2017FN,1987,,,,,FALSE
Longgang-213_tothinkreflect-1,Longgang_v2_10968,Longgang,213_tothinkreflect,lɛn³³,l.ɛ.n.³³,,,Lai2017FN,1989,,,,,FALSE
Jieyang-213_tothinkreflect-1,Jieyang_v2_10969,Jieyang,213_tothinkreflect,sĩɔ̃∼³¹,s.ĩ.ɔ̃.∼.³¹,,,Lai2017FN,1987,,,,,FALSE
Xingning-213_tothinkreflect-1,Xingning_8834,Xingning,213_tothinkreflect,ɕiɔŋ²¹,ɕ.i.ɔ.ŋ.²¹,,,Lai2017FN,1987,,,,,FALSE
